AAPL:199,897259126984 AACG:0,9189548000000004 
ANTE:0,8576814814814809 
ANIK:24,67358446215138 
ANY:1,349966733067728 
AOGOU:10,462066666666667 
AOSL:29,36239701195219 
APA:30,52701772908368 
APAC:10,13000337837838 
AOUT:8,590678087649401 
APCXW:0,3725991758241758 
APDN:6,271506175298804 
APEI:13,645641633466138 
APCX:1,190131075697211 
API:2,607502788844622 
APLS:47,10448107569721 
APLT:5,085013147410359 
APM:3,5377040485829934 
APOG:60,64518545816731 
APP:77,46959442231079 
APPF:220,90278565737052 
APPN:33,88839302788844 
APPS:3,3911635458167333 
APRE:4,633073895582326 
APTMU:10,6543625 
APTO:1,2920462151394414 
APTX:0,0674986111111111 
APVO:3,1497173306772934 
APWC:1,4455647302904562 
APXI:11,46858125 
APXIU:11,679444444444446 
APXIW:0,10631874999999999 
APYX:1,6720478087649409 
AQB:1,8308575697211167 
AQST:3,464481474103585 
ARAV:0,11925555555555556 
AQMS:9,22229402390438 
ARAY:2,2010547808764933 
ARBEW:0,1947884615384615 
ARBE:1,9496169322709156 
ARBK:1,5963474103585653 
ARBKL:9,253865936254977 
ARCC:20,59035239043824 
ARCE:13,967000000000002 
ARCB:118,08202270916343 
ARCT:27,6032511952191 
AREB:3,4291810756972105 
ARDX:6,722120717131479 
ARDS:0,05909362745098035 
AREC:1,1498824701195223 
ARGX:443,211847609562 
ARHS:13,070361354581681 
ARIZ:10,65907962962963 
ARIZR:0,16439 
ARIZW:0,09751666666666667 
ARKO:6,581963944223106 
ARKOW:0,6133378378378377 
ARKR:13,673024553571425 
ARLP:22,51832848605577 
AROW:26,329986454183263 
ARQQ:10,852655179282866 
ARQT:7,918674302788843 
ARRW:10,937765697674415 
ARQQW:0,12395825471698123 
ARRY:11,698542828685268 
ARTL:1,3502219123505979 
ARTNA:37,42412609561752 
ARTW:1,8608632653061226 
ARVL:1,1460936363636363 
ARTLW:0,021736206896551723 
ARVN:32,21354123505977 
ARWR:26,20449203187252 
ARYD:11,160839999999997 
ASLE:8,08921115537849 
ASLN:4,405221098265896 
ASMB:13,374607768924305 
ASND:132,68036513944227 
ASML:866,8980974103577 
ASO:58,242280478087686 
ASRT:1,0921199203187255 
ASPU:0,17145652173913048 
ASRV:2,6837721115537856 
ASTC:8,528577800829874 
ASPS:2,121600597609561 
ASTE:34,50925398406374 
ASTL:8,633391633466138 
ASTR:1,0839956395348844 
ASTLW:1,3403413306451615 
ASTS:11,30097051792829 
ASTSW:4,261304484304933 
ASUR:8,490115737051783 
ATAI:1,5412494023904388 
ASYS:5,521609760956179 
ATCOL:24,507968432203395 
ATEC:10,94288884462151 
ATER:3,319876494023905 
ATEX:34,6032625498008 
ATHE:1,8404255102040812 
ATHX:0,021817073170731702 
ATHA:2,280159960159361 
ATIF:0,9225976495726501 
ATLC:31,80340239043825 
ATLCL:23,080672709163366 
ATLO:19,420318725099595 
ATLCP:22,613298795180718 
ATNF:3,0051398406374514 
ATNFW:0,008793907563025212 
ATNI:29,29979521912351 
ATOM:4,994038645418325 
ATOS:1,236304581673306 
ATRA:13,36061693227091 
ATRC:28,750490836653398 
ATRO:18,548916932270906 
ATRI:401,68548801020364 
ATSG:14,85445 
ATXI:7,22955697211156 
ATXS:10,322468326693226 
AUB:34,94826294820715 
AUDC:11,041504183266929 
AUGX:3,247790666666668 
AUBN:19,714687238493735 
AUID:8,5176994 
AUPH:6,579876294820719 
AURA:8,314694820717131 
AUR:3,4937882470119517 
AUROW:0,3676465863453817 
AUTL:4,734768924302788 
AUUD:2,72727669322709 
AUVI:1,9580351449275362 
AUVIP:4,012586111111111 
AVAH:3,226264541832668 
AVAV:165,02527231075692 
AVDL:14,869527290836654 
AVDX:10,637731673306769 
AVGO:139,56932689243033 
AVGR:2,386197609561754 
AVHI:11,044946739130433 
AVHIU:11,159583333333336 
AVIR:3,617782669322708 
AVNW:29,71375119521914 
AVPT:9,360227490039842 
AVO:10,929507968127481 
AVPTW:1,5255981404958676 
AVRO:15,884723376623368 
AVTE:13,152692629482083 
AVTX:10,9271703187251 
AVXL:5,586724302788845 
AWH:2,553765537848607 
AVT:50,39975019920315 
AWRE:1,8686131474103587 
AXGN:9,134585657370526 
AXLA:2,2328374999999996 
AXNX:66,61675856573706 
AXON:310,65508944223114 
AXSM:80,51417290836652 
AXTI:3,022600000000002 
AXDX:1,9028944223107562 
AY:20,66730916334661 
AYRO:1,2698005976095612 
AYTU:2,7286003984063747 
AZ:2,2267348605577704 
AZPN:206,70466075697215 
BAFN:12,492503191489357 
AZN:72,94913904382476 
BAND:16,82051792828685 
BANF:93,88011215139431 
AZTA:55,38536553784862 
BANX:18,897007968127486 
BAOS:3,019089837398373 
BASE:21,206668525896422 
BANR:51,10769541832671 
BATRA:42,39139621513943 
BATRK:39,58950517928287 
BBCP:6,95158645418327 
BBIG:0,008230991735537194 
BBGI:14,414848605577681 
BBIO:29,30303366533864 
BBLGW:14,206265048543688 
BBLG:2,3810400398406406 
BBSI:31,91604063745022
